Screeder,Road construction operatives
Screener,"Food, drink and tobacco process operatives",Textile process operatives,Chemical and related process operatives,Process operatives n.e.c.,Coal mine operatives,Quarry workers and related operatives,Water and sewerage plant operatives
Screenworker,Coal mine operatives
Screwer,Metal making and treating process operatives,Metal working machine operatives,Plant and machine operatives n.e.c.
Screwer-down,Metal making and treating process operatives
Screwman,Metal making and treating process operatives,Mobile machine drivers and operatives n.e.c.
Scribbler,Textile process operatives
Scriber,"Tool makers, tool fitters and markers-out"
Scriever,Carpenters and joiners
Scriever-in,Carpenters and joiners
Scrubberman,Chemical and related process operatives
Scrutineer,Other administrative occupations n.e.c.
Scudder,Chemical and related process operatives
Sculptor,Artists
Scurfer,Elementary process plant occupations n.e.c.
Scutcher,Textile process operatives,Chemical and related process operatives
Seafarer,Marine and waterways transport operatives
Sealer,"Glaziers, window fabricators and fitters","Food, drink and tobacco process operatives",Assemblers (electrical and electronic products)
Sealer-in,Assemblers and routine operatives n.e.c.
Seaman,NCOs and other ranks,Marine and waterways transport operatives,Fishing and other elementary agriculture occupations n.e.c.
Seamer,Metal working machine operatives,Sewing machinists
Seamer-round,Sewing machinists
Seamstress,Sewing machinists
Searcher,Routine inspectors and testers,Elementary security occupations n.e.c.
Seasoner,Paper and wood machine operatives
Seater,Waiters and waitresses
Secondman,Rail transport operatives
Secretary and company director,Financial managers and directors
Secretary and legal adviser,Financial managers and directors
Secretary of charitable organisation,Officers of non-governmental organisations
Secretary of health authority,Financial managers and directors
Secretary of health board,Financial managers and directors
Secretary of political association,Officers of non-governmental organisations
Secretary of professional association,Officers of non-governmental organisations
Secretary of state,Elected officers and representatives
Secretary of trade association,Officers of non-governmental organisations
Secretary of trade union,Officers of non-governmental organisations
Secretary,Officers of non-governmental organisations,Medical secretaries,Legal secretaries,School secretaries,Personal assistants and other secretaries
Secretary-accountant,Financial managers and directors
Secretary-director,Financial managers and directors
Secretary-receptionist,Other administrative occupations n.e.c.
Secretary-typist,Personal assistants and other secretaries
Securer,Quarry workers and related operatives
Securityman,Security guards and related occupations
Seedsman,Shopkeepers and proprietors – wholesale and retail
Seismologist,Physical scientists
Selector and classifier,"Weighers, graders and sorters"
Selector,"Weighers, graders and sorters",Elementary storage occupations
Seller,Financial administrative occupations n.e.c.,Roundspersons and van salespersons,Market and street traders and assistants,Other elementary services occupations n.e.c.
Sempstress,Sewing machinists
Sergeant,NCOs and other ranks,Police officers (sergeant and below)
Sergeant-Major,NCOs and other ranks
Serrator,Plant and machine operatives n.e.c.
Servant,Cleaners and domestics
Server,Sales and retail assistants,"Food, drink and tobacco process operatives",Textile process operatives,Elementary process plant occupations n.e.c.,Kitchen and catering assistants
Servicer,"Vehicle technicians, mechanics and electricians",Paper and wood machine operatives
Servitor,"Glass and ceramics makers, decorators and finishers"
Setter and drawer,Glass and ceramics process operatives
Setter,Smiths and forge workers,Metal machining setters and setter-operators,Precision instrument makers and repairers,"Glass and ceramics makers, decorators and finishers",Other skilled trades n.e.c.,"Food, drink and tobacco process operatives",Glass and ceramics process operatives,Textile process operatives,Chemical and related process operatives,Plastics process operatives,Metal making and treating process operatives
Setter-in,Glass and ceramics process operatives
Setter-operator,Metal machining setters and setter-operators
Setter-out,Graphic designers,"Tool makers, tool fitters and markers-out",Paper and wood machine operatives
Setter-up,Metal machining setters and setter-operators,Other skilled trades n.e.c.,Plastics process operatives,Plant and machine operatives n.e.c.
Settler,Financial administrative occupations n.e.c.,Textile process operatives,Metal working machine operatives
Sewer,Footwear and leather working trades,"Textiles, garments and related trades n.e.c.",Print finishing and binding workers,Sewing machinists
Sewerman,Water and sewerage plant operatives
Sexton,Caretakers
Shackler,Other drivers and transport operatives n.e.c.
Shader,Glass and ceramics process operatives,Textile process operatives,Assemblers and routine operatives n.e.c.
Shaftman,Plant and machine operatives n.e.c.
Shaker,Textile process operatives
Shampooer,Hairdressers and barbers
Shampooist,Hairdressers and barbers
Shanker,Footwear and leather working trades
Shaper,Smiths and forge workers,Tailors and dressmakers,"Textiles, garments and related trades n.e.c.","Glass and ceramics makers, decorators and finishers",Other skilled trades n.e.c.,Textile process operatives,Paper and wood machine operatives,Metal working machine operatives,Plant and machine operatives n.e.c.
Sharpener,Plant and machine operatives n.e.c.
Shaver,"Textiles, garments and related trades n.e.c.",Chemical and related process operatives
Shearer,"Textiles, garments and related trades n.e.c.",Textile process operatives,Chemical and related process operatives,Coal mine operatives,Plant and machine operatives n.e.c.
Shearman,"Textiles, garments and related trades n.e.c.",Plant and machine operatives n.e.c.
Sheavesman,Plant and machine operatives n.e.c.
Shecheta,Butchers
Shedman,Chemical and related process operatives,Rail transport operatives,Other drivers and transport operatives n.e.c.,Elementary storage occupations
Sheerer,"Metal plate workers, and riveters"
Sheeter,"Metal plate workers, and riveters","Roofers, roof tilers and slaters",Rubber process operatives,Plastics process operatives,Paper and wood machine operatives,Rail transport operatives,Elementary storage occupations
Shellerman,"Food, drink and tobacco process operatives"
Shepherd,Farm workers
Sherardizer,Metal making and treating process operatives
Sheriff,Barristers and judges
Sheriff-substitute,Barristers and judges
Shifter,Textile process operatives,Coal mine operatives,Elementary process plant occupations n.e.c.
Shifthand,Coal mine operatives
Shiftman,Quarry workers and related operatives
Shingler,Metal making and treating process operatives
Shipbroker,Brokers
Shipbuilder,Boat and ship builders and repairers
Shipper,Importers and exporters,Elementary process plant occupations n.e.c.,Elementary storage occupations
Shipsmith,Boat and ship builders and repairers
Shipwright,Boat and ship builders and repairers
Shipwright-liner,Boat and ship builders and repairers
Shocket,Butchers
Shooter,Routine inspectors and testers
Shopkeeper,Restaurant and catering establishment managers and proprietors,Shopkeepers and proprietors – wholesale and retail,Managers and proprietors in other services n.e.c.,Roundspersons and van salespersons
Shopman,Elementary process plant occupations n.e.c.
Shopman-cutter,Butchers
Shotman,Quarry workers and related operatives
Shotsman,Coal mine operatives
Showman,"Actors, entertainers and presenters"
Shredder,"Food, drink and tobacco process operatives",Chemical and related process operatives
Shrimper,Fishing and other elementary agriculture occupations n.e.c.
Shrinker,Textile process operatives,Rubber process operatives
Shunter,Bus and coach drivers,Rail transport operatives
Shuntman,Elementary process plant occupations n.e.c.
Shutterer,Carpenters and joiners
Shuttler,"Textiles, garments and related trades n.e.c."
Sider,"Glass and ceramics makers, decorators and finishers"
Siever,"Food, drink and tobacco process operatives",Chemical and related process operatives,Paper and wood machine operatives
Sifter,"Food, drink and tobacco process operatives",Glass and ceramics process operatives,Chemical and related process operatives
Signaller,Crane drivers,Rail transport operatives
Signalman,"Sports coaches, instructors and officials",Crane drivers,Rail transport operatives,Elementary storage occupations
Silker,Sewing machinists
Silksman,"Food, drink and tobacco process operatives"
Siloman,"Food, drink and tobacco process operatives"
